uniqueid,thumbnail_count,visit_count,play_count,impression_count,event_count_avon_on,event_count_cilt,event_count_finished,event_count_makyaj,event_count_parfum,event_count_replay,event_count_siparis,first_thumbnail_at,last_thumbnail_at,first_visited_at,last_visited_at,first_played_at,last_played_at,first_impression_at,last_impression_at,first_received_at_avon_on,last_received_at_avon_on,first_received_at_cilt,last_received_at_cilt,first_received_at_finished,last_received_at_finished,first_received_at_makyaj,last_received_at_makyaj,first_received_at_parfum,last_received_at_parfum,first_received_at_replay,last_received_at_replay,first_received_at_siparis,last_received_at_siparis
70944446,,1,1,1,,,1,,1,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,
70944508,1,1,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,
33436798,,1,1,1,,,1,,1,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,
12186151,,2,1,1,,1,1,,1,,,,,2025-03-07 9:00:00,2025-03-12 10:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,
28110550,,4,4,4,,1,3,,2,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,
28101619,,1,1,1,,,1,,1,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,
70946130,,1,,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,
6174833,,1,1,1,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,
15523307,,1,1,1,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,
70946632,,1,1,1,,,1,1,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,
12180411,,1,1,1,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,
2088969,,1,1,1,,,1,,1,,1,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,2025-03-07 9:00:00,2025-03-07 9:00:00
28073443,,1,1,1,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,
70947261,,1,,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,
70947345,,1,1,1,,1,1,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,
70947563,,1,1,1,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,
6207325,,1,1,1,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,
70947782,,1,1,1,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,
28003161,,1,1,1,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,
27996516,,1,,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,
32858169,1,1,1,1,,,,,1,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,
23221209,,1,1,1,,1,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,
27978176,,2,1,1,,,,,,,,,,2025-03-07 9:00:00,2025-03-08 10:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,
30702415,,1,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,
27955642,,1,1,1,1,2,1,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 10:00:00,2025-03-07 10:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 10:00:00,2025-03-07 10:00:00,,,,,,,,
70949491,,1,1,1,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,
70949558,,2,1,1,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 11:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,
32349165,,1,1,1,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,
70949650,,1,1,1,,,1,,1,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,
70949912,,1,1,1,,1,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,
24006860,,2,2,2,,1,1,,,,,,,2025-03-07 9:00:00,2025-03-08 12:00:00,2025-03-07 9:00:00,2025-03-08 12:00:00,2025-03-07 9:00:00,2025-03-08 12:00:00,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,
27899063,1,1,1,1,,,,,1,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,
15499713,,1,1,1,,1,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,
15465386,,1,1,1,,,,,1,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,
17747829,,1,,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,
27803005,,1,1,1,,,,1,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,
33196135,,1,,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,
6274930,,1,1,1,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,
1209762,,1,1,1,,,,,1,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,
70952571,,1,,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,
70953372,,1,1,1,,,,1,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,
70954272,,28,1,1,,,1,,1,,,,,2025-03-07 9:00:00,2025-03-10 0:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,
70954279,,1,,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,
1543394,,1,1,1,,,1,1,,,1,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00
70955578,,1,1,1,2,,1,,1,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,
30692805,,1,1,1,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,
6313324,,1,,,,1,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,
27754230,,1,1,1,,1,1,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,
70956340,,4,1,1,,,,,,,,,,2025-03-07 9:00:00,2025-03-08 12:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,
20867505,,1,1,1,,,,,1,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,
33086272,,2,1,1,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 10:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,
27753653,,2,1,1,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,
70956923,,2,1,1,,,1,,1,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,
27753519,,1,1,1,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,
18633797,,1,1,1,,,1,1,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,
20856900,,2,1,1,,,1,,1,,,,,2025-03-07 9:00:00,2025-03-08 11:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,
70958661,,1,1,1,,,1,1,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,
6350568,,2,1,1,,,1,1,,,,,,2025-03-07 9:00:00,2025-03-07 16:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,
70959838,,2,2,2,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,
70960143,,1,1,1,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,
6382854,,1,1,1,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,
70960474,,1,1,1,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,
6383519,,1,1,1,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,
27751019,,1,1,1,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,
2160191,,1,1,1,,1,1,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,
70961227,,1,1,1,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,
33196995,,1,1,1,,,,1,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,
70961682,,1,1,1,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,
12040905,,1,1,1,,,1,,1,,1,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,2025-03-07 9:00:00,2025-03-07 9:00:00
70961937,,1,1,1,,1,1,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,
70961947,,2,2,2,,,,,1,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,
27662515,,1,1,1,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,
21523766,,1,1,1,,,,,1,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,
33437995,,1,1,1,,,1,,1,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,
70962923,,1,1,1,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,
70963346,,1,,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,
30692083,1,1,1,1,,,,,1,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,
6507565,,1,1,1,,1,1,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,
70963592,,1,1,1,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,
33539594,,1,1,1,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,
32677995,,1,1,1,,,,,1,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,
33444507,,1,1,1,,1,1,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,
30691999,,2,2,2,,,,,1,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,
11992619,,1,1,1,,,1,1,,1,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,
15426614,1,6,3,3,,,,,1,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 12:00:00,2025-03-07 9:00:00,2025-03-07 11:00:00,2025-03-07 9:00:00,2025-03-07 11:00:00,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,
24047152,,2,2,2,,,,1,1,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,
70964810,,1,1,1,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,
70965338,,1,,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,
20225056,,1,1,1,,,1,,1,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,
70965627,,1,1,1,,,,1,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,
33456809,,1,1,1,,,1,,1,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,
6610445,,1,1,1,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,
33199572,1,1,1,1,,,,1,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,
2026541,,1,1,1,,1,1,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 10:00:00,2025-03-07 10:00:00,,,,,,,,
70966256,,1,1,1,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,
15406089,,2,1,1,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 23:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,
6674299,1,1,1,1,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,
23227812,,1,1,1,,,,,1,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,
33458498,,1,1,1,,,1,,1,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,2025-03-07 10:00:00,2025-03-07 10:00:00,,,2025-03-07 10:00:00,2025-03-07 10:00:00,,,,
3059321,,2,2,2,,1,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,
70966909,,1,1,1,,1,1,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,
6722648,,1,1,1,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,
32850210,,1,1,1,,,,,1,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,
33461935,,1,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,
